Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
16-054113,2016-10,10/24/2016 19:57,Y, , ,1, , 10000,6,HOMICIDE,4337,LEE AVE,68, , ,4337,LEE,896990.4,1034362
16-054164,2016-10,10/24/2016 20:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,5612,POTOMAC ST,14, , ,5612,POTOMAC,881469.1,1006471
16-054167,2016-10,10/24/2016 20:00,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",6845,MAGNOLIA AVE,10, , ,6845,MAGNOLIA,875297.6,1012589
16-054334,2016-10,10/24/2016 20:00,Y, , ,1, , 64711,1,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,7607,ALASKA AVE,1, , ,7607,ALASKA,887001.9,989963.3
16-054107,2016-10,10/24/2016 20:20,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6327,S GRAND BLVD,3, , ,6327,GRAND,888902.4,993937.2
16-054112,2016-10,10/24/2016 20:26,Y, , ,1, , 36111,2,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,1324,HAMPTON AVE,41, ,@TACO BELL - HAMPTON,1324,HAMPTON,880952.6,1016816
16-054105,2016-10,10/24/2016 20:35,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,1400,WASHINGTON AVE,36, ,BUS STOP,1400,WASHINGTON,905919.7,1019148
16-054110,2016-10,10/24/2016 20:35,Y, , ,1, ,241100,5,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,5345,CABANNE AVE,49, , ,5345,CABANNE,884651.4,1028546
16-054104,2016-10,10/24/2016 20:50,Y, , ,1, ,151110,2,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,5401,CHIPPEWA ST,14, , ,5401,CHIPPEWA,882063.4,1004686
16-054176,2016-10,10/24/2016 21:00,Y, , ,1, , 69602,4,"LARCENY-ALL OTHER $500 - $24,999",2761,N GARRISON AVE,59, , ,2761,GARRISON,900219.9,1027008
16-054117,2016-10,10/24/2016 21:00,Y, , ,1, , 31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3318,CALIFORNIA AVE,30, , ,3318,CALIFORNIA,897534.8,1005595
16-054114,2016-10,10/24/2016 21:27,Y, , ,1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1108,CARR ST,62, , ,16,COLUMBUS SQUARE,907804.7,1020556
16-054149,2016-10,10/24/2016 21:30,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,4984,OLEATHA AVE,14, , ,4984,OLEATHA,884501.9,1006028
16-054115,2016-10,10/24/2016 21:50,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,701,N 2ND ST,35, , , , ,910233.9,1018482
16-054116,2016-10,10/24/2016 21:51,Y, , ,1, , 63701,5,LARCENY-SHOPLIFT UNDER $500,4171,LINDELL BLVD,38,SCHNUCKS MARKETS, ,4171,LINDELL,892104.8,1022153
16-054157,2016-10,10/24/2016 22:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,2010,ALLEN AVE,23, , ,2010,ALLEN,901521,1011124
16-054170,2016-10,10/24/2016 22:00,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",9,SHAW PL,27, ,VEHICLE PARKED IN FRONT OF RESIDENCE,9,SHAW,893900.1,1013376
16-054131,2016-10,10/24/2016 22:30,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4200,W FLORISSANT AVE,68, , , , ,899703.7,1035294
16-054120,2016-10,10/24/2016 22:40,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4045,NATURAL BRIDGE AVE,56, , , , ,898706.5,1031012
16-054188,2016-10,10/24/2016 23:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,3862,BOTANICAL AVE,27, ,REAR,2340,39TH,892784.1,1010667
16-054244,2016-10,10/24/2016 23:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,5745,POTOMAC ST,14, , ,5745,POTOMAC,880251.8,1006812
16-054121,2016-10,10/24/2016 23:06,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,N KINGSHIGHWAY BLVD / SAINT LO,55, ,ALIAS ST LOUIS/KINGSHIGHWAY, , ,890079.4,1033431
16-054200,2016-10,10/24/2016 23:15,Y, , ,1, , 73313,4,AUTO THEFT-MTRCYCLE/PERM RETNT/UNRECOV OVER 48,225,N 7TH ST,35, , ,225,7TH,908335.3,1017522
16-054127,2016-10,10/24/2016 23:30,Y, , ,1, , 43015,5,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,5103,LABADIE AVE,52, ,APT 1W,5103,LABADIE,889637.8,1034173
16-054182,2016-10,10/24/2016 23:30,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",5489,OLEATHA AVE,14, ,VEHICLE PARKED IN FRONT OF RESIDENCE,5489,OLEATHA,881742.9,1006297
16-054719,2016-10,10/25/2016 00:01,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,3860,WYOMING ST,15, , ,3860,WYOMING,891983.4,1007216
16-054129,2016-10,10/25/2016 00:03,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,4000,DETONTY ST,27, , ,4000,DETONTY,892206.6,1013493
16-054132,2016-10,10/25/2016 00:15,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,430,S 15TH ST,36, ,@GREYHOUND,430,15TH,904845.8,1016613
16-054173,2016-10,10/25/2016 00:36,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,101,S 14TH ST,36,SCOTTRADE CENTER,SCOTTRADE CENTER HEAT GRATES,101,14TH,905518.4,1017446
16-054175,2016-10,10/25/2016 01:00,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,320,S BROADWAY,35,TUMS BUILDING,TUMS BUILDING,320,BROADWAY,908625.1,1015638
16-054898,2016-10,10/25/2016 01:00,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,1120,OHIO AVE,31, , ,1120,OHIO,899913.3,1015424
16-054174,2016-10,10/25/2016 01:15,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,420,N 6TH ST,35,ST LOUIS PARKING,ST LOUIS PARKING,420,6TH,908992.6,1018056
16-054137,2016-10,10/25/2016 01:56,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",1431,HAMILTON AVE,78, , ,1431,HAMILTON,881894.1,1033605
16-054192,2016-10,10/25/2016 02:00,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,2612,WYOMING ST,30,GARFIELD COMMONS, ,2612,WYOMING,898679.4,1006177
16-054138,2016-10,10/25/2016 02:30,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,933,N SKINKER BLVD,48, , ,1019,SKINKER,877780.9,1029005
16-054233,2016-10,10/25/2016 03:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,1222,JOSEPHINE BAKER BLVD,77, , ,1222,JOSEPHINE BAKER,898774.3,1023679
16-054139,2016-10,10/25/2016 03:01,Y, , ,1, , 64711,6,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,3800,N NEWSTEAD AVE,68, , ,3800,NEWSTEAD,895638.1,1033127
16-054143,2016-10,10/25/2016 04:15,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2411,UNION BLVD,50, , ,1902,UNION,887371.2,1033102
16-054144,2016-10,10/25/2016 04:45,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,4101,CHIPPEWA ST,15,AUTO BUY CREDIT, , , ,890015.5,1003725
16-054234,2016-10,10/25/2016 05:30,Y, , ,1, , 51322,2,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,7002,NOTTINGHAM PL,9, ,BLDG 7002 -- NAME OF BLDG KATHY,7002,NOTTINGHAM,872664.2,1003357
16-054151,2016-10,10/25/2016 06:30,Y, , ,1, , 31211,5,ROBBERY-HIGHWAY    /KNIFE USED/SUCCESSFUL,5720,NATURAL BRIDGE AVE,50,NORTH WESTERN INN, , , ,885698.6,1038408
16-054168,2016-10,10/25/2016 07:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,4256,BOTANICAL AVE,27, , ,4256,BOTANICAL,889472.9,1011181
16-054235,2016-10,10/25/2016 07:20,Y, , ,1, ,152200,3,WEAPONS-CITY VIOL/DISCHRGING IN CITY,0,MISSOURI AVE / RUSSELL BLVD,23,SCHOOL BUS STOP, , , ,900287.6,1011420
16-054263,2016-10,10/25/2016 07:30,Y, , ,1, , 65601,2,"LARCENY-MTR VEH PARTS $500 - $24,999",6524,MANCHESTER AVE,10, , ,6524,MANCHESTER,878105.9,1014741
16-054156,2016-10,10/25/2016 07:30,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,4810,ENRIGHT AVE,53, , , , ,888908.9,1026349
16-054187,2016-10,10/25/2016 08:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,3327,OLIVE ST,77, , ,3307,OLIVE,898111.2,1020573
16-055366,2016-10,10/25/2016 08:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5925,THEKLA AVE,76, , ,5925,THEKLA,890458.1,1045158
16-054198,2016-10,10/25/2016 08:15,Y, , ,1, , 69603,6,"LARC-ALL OTH/FRM PRSN/$500 - $24,999",1070,RIVERVIEW BLVD,74, , ,1070,RIVERVIEW,895678.3,1052045
16-054327,2016-10,10/25/2016 08:30,Y, , ,1, , 51312,2,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4218,CHILDRESS AVE,8, , ,4218,CHILDRESS,877513.1,1004742
16-054163,2016-10,10/25/2016 08:53,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,2101,E OBEAR AVE,66, , ,2101,OBEAR,902765.8,1033087
16-054275,2016-10,10/25/2016 09:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,4275,LOUISIANA AVE,16, , ,4275,LOUISIANA,893588.6,999675.4
16-054171,2016-10,10/25/2016 09:20,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,CHOUTEAU AVE / S COMPTON AVE,31, , ,3500,VISTA,897494.9,1016418
16-054186,2016-10,10/25/2016 09:35,Y, , ,1, ,250000,4,LOITERING-BEGGING,35,S GRAND BLVD,37,CIRCLE K GAS STATION, ,3545,LINDELL,896073.6,1019677
16-054183,2016-10,10/25/2016 10:15,Y, , ,1, , 36421,1,ROBBERY-COMMERCE PL/STRNGARM/NO INJ/SUCCESS,6155,S GRAND BLVD,1, , ,6155,GRAND,889468,994413.8
16-054190,2016-10,10/25/2016 10:22,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,6921,GRAVOIS AVE,6, , , , ,881433.4,996386.4
16-054191,2016-10,10/25/2016 10:33,Y, , ,1, ,130000,3,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",3148,POTOMAC ST,19, , , , ,895707.7,1004890
16-054180,2016-10,10/25/2016 10:37,Y, , ,1, ,182130,5,DRUGS-POSSESSION/HEROIN,6110,DR MARTIN LUTHER KING DR,78, , ,6110,DR MARTIN LUTHER KING,881343.9,1034742
16-054185,2016-10,10/25/2016 10:45,Y, , ,1, ,250000,4,LOITERING-BEGGING,1104,LOCUST ST,35,ROOSTER, ,1104,LOCUST,907144.1,1018359
16-054184,2016-10,10/25/2016 10:48,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,1001,N 10TH ST,35, , , , ,908031.7,1020149
16-054189,2016-10,10/25/2016 10:54,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,1135,RIVERVIEW BLVD,74, , ,1135,RIVERVIEW,895145.1,1052255
16-054286,2016-10,10/25/2016 11:00,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,2013,GEYER AVE,23, , ,2013,GEYER,901623.9,1011696
16-054196,2016-10,10/25/2016 11:10,Y, , ,1, ,250000,4,LOITERING-BEGGING,300,CARR ST,35, ,STREET/SIDEWALK, , ,910117.3,1019851
16-054195,2016-10,10/25/2016 11:15,Y, , ,1, , 64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",3829,HOLLY HILLS AVE,3, , ,3829,HOLLY HILLS,888212.4,994386.7
16-054202,2016-10,10/25/2016 11:17,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1444,N 14TH ST,61,SALAMA MOTORS, , , ,907045.5,1022471
16-054208,2016-10,10/25/2016 11:30,Y, , ,1, ,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3300,PARK AVE,31,FRANISCAN SISTERS OF MARY,SENIOR CITIZEN RESIDENCE,3300,PARK,896628.9,1014575
16-054203,2016-10,10/25/2016 11:52,Y, , ,1, , 63701,4,LARCENY-SHOPLIFT UNDER $500,1403,N GRAND BLVD,59, , ,1403,GRAND,898212.6,1024646
16-054205,2016-10,10/25/2016 12:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4501,MARY AVE,68, , ,4501,MARY,899823.1,1033781
16-054207,2016-10,10/25/2016 12:18,Y, , ,1, , 63701,4,LARCENY-SHOPLIFT UNDER $500,3731,DR MARTIN LUTHER KING DR,59,FAMILY DOLLAR, ,3731,DR MARTIN LUTHER KING,897494.3,1025430
16-054209,2016-10,10/25/2016 12:22,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,5485,UNION BLVD,71, ,A BETTER FUTURE LEARNING CENTER, , ,894547.8,1042034
16-054211,2016-10,10/25/2016 12:35,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3350,S KINGSHIGHWAY BLVD,15, , ,3300,KINGSHIGHWAY,885872.5,1006612
16-054217,2016-10,10/25/2016 12:40,Y, , ,1, , 64601,6,"LARCENY-FROM MTR VEH $500 - $24,999",6501,HALL ST,79, ,@ CONTRACT FACILITY MANAGEMENT,6501,HALL,901646.8,1041460
16-054215,2016-10,10/25/2016 12:45,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,CARTER AVE / PRAIRIE AVE,67, , , , ,901391.7,1032918
16-054212,2016-10,10/25/2016 12:46,Y, , ,1, ,229999,3,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,2001,S BROADWAY,20, , ,2000,BROADWAY,905708.8,1010240
16-054220,2016-10,10/25/2016 13:00,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4242,W GARFIELD AVE,57, ,ALLEY,4242,GARFIELD,894346.3,1028279
16-054224,2016-10,10/25/2016 13:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,W FLORISSANT AVE / MIMIKA AVE,76, , , , ,890668,1047772
16-054384,2016-10,10/25/2016 13:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,6813,GARNER AVE,43, , ,6813,GARNER,875958.8,1014791
16-054222,2016-10,10/25/2016 13:00,Y, , ,1, ,229999,3,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,730,CARROLL ST,21, ,SOULARD MARKET,730,CARROLL,905629.6,1011355
16-054225,2016-10,10/25/2016 13:30,Y, , ,1, ,229999,3,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,1700,S BROADWAY,20, , ,1700,BROADWAY,906185.2,1010543
16-054236,2016-10,10/25/2016 13:45,Y, , ,1, ,183130,4,DRUGS-SALE/HEROIN,1915,OLIVE ST,36, , ,1915,OLIVE,903703.7,1019090
16-054229,2016-10,10/25/2016 13:45,Y, , ,1, ,151130,5,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,4600,MCMILLAN AVE,54, ,STREET/SIDEWALK, , ,890403.8,1026899
16-054249,2016-10,10/25/2016 14:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4156,FARLIN AVE,68, , ,4156,FARLIN,897879.9,1032881
16-054420,2016-10,10/25/2016 14:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,FOREST AVE / W PARK AVE,44, , ,6828,WEST PARK,876051.8,1017654
16-054238,2016-10,10/25/2016 14:03,Y, , ,1, ,182130,6,DRUGS-POSSESSION/HEROIN,5032,RIVERVIEW BLVD,72, , , , ,889650,1043965
16-054241,2016-10,10/25/2016 14:13,Y, , ,1, , 51122,3,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,3428,PENNSYLVANIA AVE,19, ,1ST FL,3428,PENNSYLVANIA,896437.4,1005014
16-054239,2016-10,10/25/2016 14:22,Y, , ,1, , 51112,6,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,8748,JORDAN AVE,74, ,#1135373,8748,JORDAN,897158.6,1051878
16-054288,2016-10,10/25/2016 14:30,Y, , ,1, , 72140,1,AUTO THEFT-TRUCK/PERM RETNT/ATTEMPT,0,I 55 SOUTHBOUND / LOUGHBOROUGH,1, , , , ,889032,991661.3
16-054240,2016-10,10/25/2016 14:31,Y, , ,1, ,151110,6,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,5306,QUEENS AVE,71, , , , ,893842.3,1039971
16-055643,2016-10,10/25/2016 15:00,Y, , ,1, , 68701,4,LARCENY-FROM COIN MACH UNDER $500,200,N 17TH ST,36, , ,200,17TH,904607.9,1018573
16-054253,2016-10,10/25/2016 15:00,Y, , ,1, , 51122,1,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,5227,ALASKA AVE,1, , ,5227,ALASKA,891822.6,996265.9
16-054251,2016-10,10/25/2016 15:12,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,1921,S 7TH ST,20, , , , ,905396.7,1010357
16-054258,2016-10,10/25/2016 15:19,Y, , ,1, , 31421,5,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,6177,DELMAR BLVD,46, ,@HOTEL- MOONRISE MOTEL,6177,DELMAR,877404.6,1027557
16-054250,2016-10,10/25/2016 15:30,Y, , ,1, , 51112,5,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,5933,THEODOSIA AVE,50, , ,5933,THEODOSIA,882183.1,1034795
16-054252,2016-10,10/25/2016 15:40,Y, , ,1, , 69603,4,"LARC-ALL OTH/FRM PRSN/$500 - $24,999",111,N 15TH ST,36, , ,110,17TH,905308.5,1018077
16-054295,2016-10,10/25/2016 16:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,1000,GARTH AVE,74, , ,1000,GARTH,896464.5,1048407
16-054346,2016-10,10/25/2016 16:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1100,N 3RD ST,62,AMERICA S BEST VALUE HOTEL, ,1100,3RD,909977.3,1019787
16-054266,2016-10,10/25/2016 16:15,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,DARBY ST / MARGARETTA AVE,70, , , , ,884921.4,1040288
16-054342,2016-10,10/25/2016 16:15,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3514,N 14TH ST,65,MOST HOLY TRINITY CATHOLIC CHURCH, ,3514,14TH,906492.1,1029147
16-054267,2016-10,10/25/2016 16:20,Y, , ,1, , 51112,1,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,3748,DUNNICA AVE,16, , ,3748,DUNNICA,892017.3,1002854
16-054260,2016-10,10/25/2016 16:30,Y, , ,1, , 69703,1,LARCENY-ALL OTH/FRM PRSN/UNDER $500,6920,MICHIGAN AVE,1, , , , ,890169.2,990555.1
16-054372,2016-10,10/25/2016 16:30,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1400,N BROADWAY,64, , ,1400,BROADWAY,910032.7,1021401
16-054283,2016-10,10/25/2016 16:30,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,2241,BENTON ST,60, ,IN THE ALLEY,2241,BENTON,903729.3,1025466
16-054826,2016-10,10/25/2016 16:35,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,4018,MIAMI ST,15, , ,4025,MIAMI,890275.3,1004795
16-054268,2016-10,10/25/2016 16:38,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",2163,S GRAND BLVD,27,JACK IN THE BOX, ,2163,GRAND,894231.9,1011658
16-054264,2016-10,10/25/2016 16:42,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,811,N 9TH ST,35, , , , ,908092,1019473
16-054256,2016-10,10/25/2016 16:55,Y, , ,1, ,250000,4,LOITERING-BEGGING,0,I 64 EASTBOUND / S JEFFERSON A,36, , , , ,900777.1,1017276
16-054376,2016-10,10/25/2016 17:00,Y, , ,1, , 51322,2,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4970,POTOMAC ST,14,DETACHED GARAGE,DETACHED GARAGE,4970,POTOMAC,884736.6,1006365
16-055401,2016-10,10/25/2016 17:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,6708,HIGH CIR,8, , ,6708,HIGH,876145.9,999670.2
16-054710,2016-10,10/25/2016 17:00,Y, , ,1, , 83000,3,ARSON-KNOWINGLY BURNING/SUCCESS,3128,IOWA AVE,30, , ,3128,IOWA,898097.9,1007035
16-054269,2016-10,10/25/2016 17:13,Y, , ,1, ,250000,4,LOITERING-BEGGING,721,N TUCKER BLVD,36, ,SHELL STATION, , ,906857.6,1019492
16-054274,2016-10,10/25/2016 17:16,Y, , ,1, ,115100,2,FRAUD-STEALING BY DECEIT/OVER $150,3202,S KINGSHIGHWAY BLVD,15, ,@HOME DEPOT,3202,KINGSHIGHWAY,886045.3,1008369
16-054349,2016-10,10/25/2016 17:16,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3202,S KINGSHIGHWAY BLVD,15,HOME DEPOT, ,3202,KINGSHIGHWAY,886045.3,1008369
16-054279,2016-10,10/25/2016 17:25,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1500,MARCUS AVE,54, , , , ,890603.7,1029339
16-054285,2016-10,10/25/2016 17:30,Y, , ,1, , 72113,1,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,7300,HAMPSHIRE DR,6, , ,7300,HAMPSHIRE,879183.4,995153.1
16-054481,2016-10,10/25/2016 17:30,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,16,WASHINGTON TER,47, , ,16,WASHINGTON,884502.8,1026128
16-054272,2016-10,10/25/2016 17:45,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,100,N 9TH ST,35,AT&T BUILDING, , , ,907616.8,1017455
16-054273,2016-10,10/25/2016 17:47,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,315,N 17TH ST,36,BUTLER BROTHERS, , , ,904673.6,1018828
16-054276,2016-10,10/25/2016 17:52,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,DR MARTIN LUTHER KING DR / HAM,78, , , , ,882296.1,1034238
16-054375,2016-10,10/25/2016 18:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,5391,PERSHING AVE,47, , ,5391,PERSHING,883674.6,1024973
16-054423,2016-10,10/25/2016 18:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,6900,WEST PARK AVE,44, , ,6900,WEST PARK,875953.6,1017636
16-054280,2016-10,10/25/2016 18:18,Y, , ,1, ,229999,3,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,3459,DUNNICA AVE,16, , , , ,893704.7,1002850
16-054284,2016-10,10/25/2016 18:25,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,3018,DR MARTIN LUTHER KING DR,59, , ,3018,DR MARTIN LUTHER KING,899969.6,1022428
16-054386,2016-10,10/25/2016 18:30,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5365,NORTHLAND AVE,50, , , , ,887065.2,1033814
16-054321,2016-10,10/25/2016 18:30,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,6001,MANCHESTER AVE,41, , ,6001,MANCHESTER,881183.1,1015721
16-054287,2016-10,10/25/2016 18:31,Y, , ,1, , 69602,4,"LARCENY-ALL OTHER $500 - $24,999",3212,ST LOUIS AVE,59, , ,3212,ST LOUIS,900211.9,1027134
16-054289,2016-10,10/25/2016 18:48,Y, , ,1, ,229999,3,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,4130,S GRAND BLVD,16, , ,4130,GRAND,893388.9,1000727
16-054291,2016-10,10/25/2016 18:56,Y, , ,1, ,250000,4,LOITERING-BEGGING,1201,CLARK AVE,36, , ,1201,CLARK,906055.1,1017127
16-054309,2016-10,10/25/2016 19:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,6001,MANCHESTER AVE,41, , , , ,881183.1,1015721
16-054308,2016-10,10/25/2016 19:00,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",500,S KINGSHIGHWAY BLVD,38, , ,500,KINGSHIGHWAY,887196.6,1020593
16-054301,2016-10,10/25/2016 19:00,Y, , ,1, , 51212,6,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,5479,GENEVIEVE AVE,72, , ,5479,GENEVIEVE,892714.3,1043508
16-054359,2016-10,10/25/2016 19:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,906,LAMI ST,21, , ,906,LAMI,903908.3,1008761
16-054314,2016-10,10/25/2016 19:00,Y, , ,1, , 51212,6,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,898,NASSAU DR,74, , ,898,NASSAU,896567.9,1052179
16-054290,2016-10,10/25/2016 19:04,Y, , ,1, ,229999,1,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,4206,S GRAND BLVD,16, , ,4206,GRAND,893375.8,1000297
16-054367,2016-10,10/25/2016 19:15,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,5345,PERSHING AVE,47, , ,5345,PERSHING,884213.8,1024906
16-054345,2016-10,10/25/2016 19:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3617,PENNSYLVANIA AVE,19, , ,3617,PENNSYLVANIA,896056.2,1003840
16-054361,2016-10,10/25/2016 19:30,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5290,WATERMAN BLVD,38, , ,5290,WATERMAN,884922.5,1025152
16-054292,2016-10,10/25/2016 19:41,Y, , ,1, ,250000,4,LOITERING-BEGGING,721,N TUCKER BLVD,36, , ,721,TUCKER,906857.6,1019492
