Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
20-009025,2020-02,02/24/2020 00:05,Y, , ,1, ,103000,1,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,504,BATES ST,1, ,GAS STATION PARKING LOT,504,BATES,892637.8,994365.9
20-009017,2020-02,02/24/2020 00:10,Y, , ,1, , 41013,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,1919,S GRAND BLVD,27, ,7TH FLOOR,1919,GRAND,894398.1,1012718
20-009021,2020-02,02/24/2020 01:00,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,5335,DELMAR BLVD,49, , ,5335,DELMAR,884570.7,1026786
20-009150,2020-02,02/24/2020 01:00,Y, , ,1, , 61701,4,LARCENY-PICKPOCKET UNDER $500,0,N MARKET ST / N SPRING AVE,59,THE TOWN BAR, , , ,898569,1026382
20-009075,2020-02,02/24/2020 01:30,Y, , ,1, , 71030,5,AUTO THEFT-PERM RETNT/JOY RIDE,0,MINERVA AVE / UNION BLVD,51, , , , ,885648.1,1030026
20-009023,2020-02,02/24/2020 02:00,Y, , ,1, ,151110,5,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,1617,N EUCLID AVE,55, , , , ,889324.8,1030495
20-009045,2020-02,02/24/2020 02:00,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",5808,MAPLE AVE,48, , ,5808,MAPLE,881028.8,1029604
20-009026,2020-02,02/24/2020 02:40,Y, , ,1, , 43015,1,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,4528,NEBRASKA AVE,17, , ,4528,NEBRASKA,895610.9,997764.3
20-009038,2020-02,02/24/2020 03:45,Y, , ,1, , 65601,6,"LARCENY-MTR VEH PARTS $500 - $24,999",5969,FLOY AVE,73, , ,5969,FLOY,890758.8,1049297
20-009030,2020-02,02/24/2020 05:00,Y, , ,1, , 71030,6,AUTO THEFT-PERM RETNT/JOY RIDE,5003,GOODFELLOW BLVD,76, , ,5003,GOODFELLOW,887701.6,1044511
20-009029,2020-02,02/24/2020 05:00,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4101,GRAVOIS AVE,16,QUIKTRIP, ,4101,GRAVOIS,889849,1003566
20-009031,2020-02,02/24/2020 05:10,Y, , ,1, , 31112,2,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,1027,S BOYLE AVE,39, , ,1027,BOYLE,890342.4,1017722
20-009040,2020-02,02/24/2020 05:15,Y, , ,1, , 43012,1,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,3204,DELOR ST,16, ,RESIDENCE,3204,DELOR,893830.2,996312.2
20-009033,2020-02,02/24/2020 05:59,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,565,DE BALIVIERE AVE,47,DEBALIVIERE METRO STATION, ,565,DE BALIVIERE,881697.6,1026399
20-009033,2020-02,02/24/2020 05:59,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,565,DE BALIVIERE AVE,47,DEBALIVIERE METRO STATION, ,565,DE BALIVIERE,881697.6,1026399
20-009044,2020-02,02/24/2020 07:27,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,N KINGSHIGHWAY BLVD / LINDELL,38, , , , ,887401.9,1023459
20-009326,2020-02,02/24/2020 07:30,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,5922,OAKHERST PL,48, , ,5922,OAKHERST,880540.8,1031665
20-009139,2020-02,02/24/2020 08:00,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,1442,KEALTY LN,33, , ,1442,KEALTY,904285,1014042
20-009802,2020-02,02/24/2020 08:00,Y, , ,1, , 92000,5,SIMPLE ASSAULT-HARRASSMENT,4568,WEST PINE BLVD,38,GREATER ST LOUIS AREA COUNCIL (BOPY, ,4568,WEST PINE,888385.9,1022417
20-009054,2020-02,02/24/2020 08:11,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,4352,MANCHESTER AVE,39,FAMILY HEALTH CARE CENTER, ,4352,MANCHESTER,889116.7,1017036
20-009129,2020-02,02/24/2020 08:30,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,CHEROKEE ST / LOUISIANA AVE,30, , , , ,894846.2,1005697
20-009058,2020-02,02/24/2020 09:01,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,PAGE BLVD / N TAYLOR AVE,54, , , , ,891721.3,1027679
20-009647,2020-02,02/24/2020 09:08,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3915,OLIVE ST,38, , ,3915,OLIVE,894624.9,1022655
20-009099,2020-02,02/24/2020 09:15,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,5531,PLOVER AVE,72, , ,5531,PLOVER,892685.9,1044323
20-009063,2020-02,02/24/2020 09:35,Y, , ,1, , 36111,3,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,3688,S BROADWAY,18,ANCHOR MOVING, ,3688,BROADWAY,899144.9,1003138
20-009062,2020-02,02/24/2020 09:48,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,3920,HAMPTON AVE,14,WALGREENS, , , ,879176.4,1005385
20-009067,2020-02,02/24/2020 10:45,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,200,S TUCKER BLVD,35, ,JUSTICE CENTER,200,TUCKER,906343.9,1016785
20-009210,2020-02,02/24/2020 10:50,Y, , ,1, , 65601,2,"LARCENY-MTR VEH PARTS $500 - $24,999",3635,VISTA AVE,29, , ,3635,VISTA,894354.8,1015713
20-009081,2020-02,02/24/2020 10:58,Y, , ,1, ,182260,2,DRUGS-POSSESSION/METHAMPHETAMINE,5900,WEST PARK AVE,41, ,ALIAS 5900 WEST PARK,5900,WEST PARK,881489.8,1016833
20-009137,2020-02,02/24/2020 11:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,2223,S JEFFERSON AVE,24, , ,2223,JEFFERSON,899482.4,1010577
20-009078,2020-02,02/24/2020 11:10,Y, , ,1, , 71030,1,AUTO THEFT-PERM RETNT/JOY RIDE,3909,WALSH ST,5, , , , ,889103,998494.4
20-009083,2020-02,02/24/2020 11:27,Y, , ,1, ,151110,5,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,2615,BURD AVE,50, ,2ND FL,2615,BURD,885545.7,1034618
20-009111,2020-02,02/24/2020 11:30,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,3202,S KINGSHIGHWAY BLVD,15, ,@HOME DEPOT,3202,KINGSHIGHWAY,886045.3,1008369
20-009136,2020-02,02/24/2020 11:45,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,3430,S GRAND BLVD,25, , ,3430,GRAND,893788.8,1005469
20-009082,2020-02,02/24/2020 11:56,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,1000,N 19TH ST,61,GATEWAY 180, ,1000,19TH,904464.4,1021061
20-009106,2020-02,02/24/2020 12:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,6199,WATERMAN BLVD,46, , ,6199,WATERMAN,877361.3,1025998
20-009797,2020-02,02/24/2020 12:00,Y, , ,1, ,115100,5,FRAUD-STEALING BY DECEIT/OVER $150,4469,BARAT HALL DR,38, , ,4469,BARAT HALL,889848.9,1023397
20-009198,2020-02,02/24/2020 12:01,Y, , ,1, , 92000,2,SIMPLE ASSAULT-HARRASSMENT,3810,LINDEN TREE LN,9, , ,3810,LINDEN TREE,873629.9,1005993
20-009088,2020-02,02/24/2020 12:17,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,ENRIGHT AVE / N SKINKER BLVD,48, , , , ,877459.9,1027986
20-009097,2020-02,02/24/2020 12:30,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,HAMPTON AVE / I 44 EASTBOUND,11, , ,1937,BERRA,880723.3,1014242
20-009100,2020-02,02/24/2020 12:30,Y, , ,1, ,182999,4,DRUGS-POSSESSION/OTHR UNSPEC DRUG,0,BACON ST / MONTGOMERY ST,59, ,2400 BLOCK OF BACON, , ,899693.1,1026529
20-009096,2020-02,02/24/2020 12:58,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3228,MOUNT PLEASANT ST,16, , ,3228,MOUNT PLEASANT,893847,997627.3
20-009373,2020-02,02/24/2020 13:00,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,4976,ROSALIE ST,71, , ,4976,ROSALIE,895186.1,1040376
20-009102,2020-02,02/24/2020 13:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4552,ADELAIDE AVE,68, , ,4552,ADELAIDE,899940.6,1034466
20-009126,2020-02,02/24/2020 13:35,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",3256,OHIO AVE,30, , ,3256,OHIO,898194.8,1005777
20-009101,2020-02,02/24/2020 13:47,Y, , ,1, ,229999,1,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,7450,HAMPTON AVE,6,PRINCETON HEIGHTS NEIGHBORHOOD,BI-STATE BUS TERMINAL, , ,879164.2,994830.9
20-009182,2020-02,02/24/2020 14:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,5550,NATURAL BRIDGE AVE,50, , ,5550,NATURAL BRIDGE,887116.7,1037306
20-009110,2020-02,02/24/2020 14:05,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,ARSENAL ST / S KINGSHIGHWAY BL,15, , , , ,886177,1009211
20-009118,2020-02,02/24/2020 14:45,Y, , ,1, , 43012,5,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,4619,MCMILLAN AVE,54, , ,4619,MCMILLAN,890298.8,1027096
20-009118,2020-02,02/24/2020 14:45,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,4619,MCMILLAN AVE,54, , ,4619,MCMILLAN,890298.8,1027096
20-009394,2020-02,02/24/2020 14:50,Y, , ,1, , 43015,5,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,5475,CABANNE AVE,49, , ,3700,UNION,883631.8,1028675
20-009122,2020-02,02/24/2020 14:50,Y, , ,1, , 23000,4,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,3100,BELL AVE,59, , ,3000,DR MARTIN LUTHER KING,0,0
20-009834,2020-02,02/24/2020 15:00,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,N 13TH ST / MARKET ST,36, , , , ,906011.6,1017603
20-009124,2020-02,02/24/2020 15:32,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,CANAAN AVE / EDNA ST,74, ,CITY STREET, , ,895479.4,1051458
20-009131,2020-02,02/24/2020 15:35,Y, , ,1, ,115100,4,FRAUD-STEALING BY DECEIT/OVER $150,1206,N 8TH ST,62, , ,1206,8TH,909067,1020843
20-009128,2020-02,02/24/2020 15:49,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,COTE BRILLIANTE AVE / HAMILTON,50, , , , ,882607.4,1034788
20-009145,2020-02,02/24/2020 15:50,Y, , ,1, ,182999,6,DRUGS-POSSESSION/OTHR UNSPEC DRUG,4426,RED BUD AVE,68, , ,4400,RED BUD,898636.9,1034896
20-009133,2020-02,02/24/2020 15:50,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,S COMPTON AVE / MARKET ST,37, , , , ,898147.3,1018841
20-009251,2020-02,02/24/2020 16:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,4414,OHIO AVE,17, , ,4414,OHIO,897335.2,998332.5
20-009151,2020-02,02/24/2020 16:05,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,3609,S GRAND BLVD,15, , , , ,893495.9,1004685
20-009135,2020-02,02/24/2020 16:20,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4112,CARONDELET BLVD,4, , ,4112,CARONDELET,882843.9,991693.4
20-009141,2020-02,02/24/2020 16:56,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N GRAND BLVD / MONTGOMERY ST,59, , , , ,899404.5,1026696
20-009233,2020-02,02/24/2020 17:00,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,2652,SHENANDOAH AVE,24, , ,2652,SHENANDOAH,898938.8,1010211
20-009147,2020-02,02/24/2020 17:25,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,BLAIR AVE / SALISBURY ST,65, , , , ,905800.3,1029664
20-009853,2020-02,02/24/2020 17:30,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,8119,PENNSYLVANIA AVE,2, , ,8119,PENNSYLVANIA,887789.8,987100.9
20-009161,2020-02,02/24/2020 17:30,Y, , ,1, , 72113,4,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,0,KOSSUTH AVE / PECK ST,67, , , , ,902099.3,1030885
20-009153,2020-02,02/24/2020 17:36,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,GRAVOIS AVE / MERAMEC ST,16, , , , ,889337.4,1003165
20-009152,2020-02,02/24/2020 17:47,Y, , ,1, ,263299,3,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,3631,MARINE AVE,18, , ,3631,MARINE,900105.1,1003076
20-009156,2020-02,02/24/2020 17:54,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,HAMPTON AVE / I 64 WESTBOUND,41, ,ALIAS HAMPTON/WB 40, , ,881198,1018837
20-009360,2020-02,02/24/2020 18:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3640,LOUISIANA AVE,19, , ,3640,LOUISIANA,894575,1003832
20-009175,2020-02,02/24/2020 18:00,Y, , ,1, , 38111,2,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,4300,ARCO AVE,39, , ,4453,OAKLAND,889714.9,1017463
20-009209,2020-02,02/24/2020 18:00,Y, , ,1, , 51222,6,BURGLARY-RESIDENCE/NIT/UNLAW ENT/UNOCCUPIED,8790,JORDAN ST,74, , ,8790,JORDAN,897189.1,1052472
20-009188,2020-02,02/24/2020 18:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,0,S 10TH ST / GEYER AVE,21, , , , ,904411.4,1010713
20-009157,2020-02,02/24/2020 18:06,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,4255,HAMPTON AVE,8, , ,4255,HAMPTON,878653.4,1004650
20-009160,2020-02,02/24/2020 18:20,Y, , ,1, , 41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4900,QUINCY ST,4, , , , ,881593.2,996183.4
20-009381,2020-02,02/24/2020 18:30,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",5540,PERSHING AVE,47, , ,5540,PERSHING,883159.8,1024767
20-009271,2020-02,02/24/2020 18:30,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,NEBRASKA AVE / WINNEBAGO ST,19, , , , ,896495.6,1003425
20-009163,2020-02,02/24/2020 18:36,Y, , ,1, ,182130,4,DRUGS-POSSESSION/HEROIN,1114,MARKET ST,35, , ,1401,CLARK,906569.1,1017219
20-009276,2020-02,02/24/2020 19:15,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",3212,CLIFTON AVE,9, , ,3212,CLIFTON,879166.7,1008998
20-009164,2020-02,02/24/2020 19:26,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S GRAND BLVD / MAGNOLIA AVE,25, , , , ,894131.7,1009779
20-009791,2020-02,02/24/2020 19:30,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,1910,SOUTH 10TH,21,CHAVA S MEXICAN RESTURANT,PARKING LOT,1910,SOUTH GEYER,0,0
20-009165,2020-02,02/24/2020 19:39,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,911,N TUCKER BLVD,36, , ,721,TUCKER,907053.1,1020123
20-009171,2020-02,02/24/2020 19:53,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,CHIPPEWA ST / S KINGSHIGHWAY B,5, ,@APPLEBEES- CHIPPEWA,4680,CHIPPEWA,885013.8,1004274
20-010275,2020-02,02/24/2020 20:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,6235,SIMPSON AVE,11, , ,6235,SIMPSON,879457.6,1012767
20-009167,2020-02,02/24/2020 20:02,Y, , ,1, ,130000,1,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4201,S KINGSHIGHWAY BLVD,7, ,@JACK IN THE BOX - S KINGSHIGHWAY, , ,884846.4,1004223
20-009185,2020-02,02/24/2020 20:07,Y, , ,1, ,151110,6,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,8971,HALLS FERRY RD,74,FAMILY DOLLAR,@ PARKING LOT,8971,HALLS FERRY,894664.5,1051378
20-009298,2020-02,02/24/2020 20:30,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,800,OLIVE ST,35, , ,800,OLIVE,907992.6,1017744
20-009254,2020-02,02/24/2020 21:00,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",4136,HUMPHREY ST,15, , ,4136,HUMPHREY,890027,1007203
20-009224,2020-02,02/24/2020 21:00,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3112,WYOMING ST,30, , ,3112,WYOMING,896072.6,1006639
20-009193,2020-02,02/24/2020 21:15,Y, , ,1, , 82000,6,ARSON-2ND DEGREE/SUCCESS,860,ELIAS AVE,74, , ,860,ELIAS,896897.7,1051502
20-009190,2020-02,02/24/2020 21:15,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,1000,CLARK AVE,35,CUPPLES LOFTS,CUPPLES LOFTS LOWER LEVEL,1000,CLARK,906803,1016334
20-009186,2020-02,02/24/2020 21:15,Y, , ,1, , 43012,1,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,0,S BROADWAY / COURTOIS ST,2, ,IN THE BLOCK, , ,888998.6,987731.4
20-009187,2020-02,02/24/2020 21:20,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,1601,S JEFFERSON AVE,31, , , , ,899683.5,1013252
20-009191,2020-02,02/24/2020 21:27,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4524,S KINGSHIGHWAY BLVD,5, ,@WHITE CASTLE - S KINGSHIGHWAY,4524,KINGSHIGHWAY,884262.8,1002618
20-009202,2020-02,02/24/2020 21:30,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,1908,N KINGSHIGHWAY BLVD,55, , ,4956,KINGSHIGHWAY,888824.3,1031245
20-009203,2020-02,02/24/2020 21:30,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1117,WASHINGTON AVE,35, , ,1117,WASHINGTON,907173.4,1019045
20-009206,2020-02,02/24/2020 21:40,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,N BROADWAY / HALLS FERRY RD,74, , , , ,897141.1,1048215
20-009259,2020-02,02/24/2020 22:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4814,W FLORISSANT AVE,71, , ,4814,FLORISSANT,895987.8,1039784
20-009242,2020-02,02/24/2020 22:00,Y, , ,1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,2238,INDIANA AVE,23, , ,2238,INDIANA,900010.9,1010573
20-009197,2020-02,02/24/2020 22:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2107,N 14TH ST,63,CTR MANUFACTURING WAREOUSE, ,2107,14TH,907198.1,1024206
20-009212,2020-02,02/24/2020 22:00,Y, , ,1, , 42013,1,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,0,HOLLY HILLS AVE / IDAHO AVE,1, , ,5849,SELBER,890376.9,992822.1
20-009196,2020-02,02/24/2020 22:20,Y, , ,1, , 43012,6,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,5764,VIVIAN AVE,73, , ,5809,VIVIAN,891983.7,1047162
20-009219,2020-02,02/24/2020 22:30,Y, , ,1, , 73413,1,AUTO THEFT-OTHR VEH/PERM RETNT/UNRECOV OVER 48,4260,BATES ST,5, , ,4262,BATES,886315.3,998598.8
20-009204,2020-02,02/24/2020 22:30,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3648,SHAW BLVD,26, , , , ,894640.4,1012980
20-009200,2020-02,02/24/2020 22:37,Y, , ,1, , 43015,3,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,2315,INDIANA AVE,23, ,@VICTIM S RESIDENCE,2315,INDIANA,899739,1009994
20-009201,2020-02,02/24/2020 22:45,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",3502,NATURAL BRIDGE AVE,59, , ,3502,NATURAL BRIDGE,901313.1,1029432
20-009237,2020-02,02/24/2020 23:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4115,N GRAND BLVD,67, , ,4115,GRAND,901776.6,1031336
20-009208,2020-02,02/24/2020 23:05,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1421,N 14TH ST,61, ,REAR,1222,20TH,906919.5,1022348
20-009220,2020-02,02/24/2020 23:30,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1927,AGNES AVE,65, , , , ,905537.3,1028586
20-009211,2020-02,02/25/2020 00:30,Y, , ,1, ,266510,6,PUBLIC ORDER-TRESPASSING,3930,N KINGSHIGHWAY BLVD,69,CAROUSEL MOTEL, ,3930,KINGSHIGHWAY,891566.9,1035732
20-009214,2020-02,02/25/2020 00:45,Y, , ,1, , 36421,1,ROBBERY-COMMERCE PL/STRNGARM/NO INJ/SUCCESS,7320,GRAVOIS AVE,4, , ,7320,GRAVOIS,879254.2,994401.5
20-009217,2020-02,02/25/2020 01:30,Y, , ,1, , 41016,4,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,1434,SALISBURY ST,65, , , , ,905888,1029586
20-009215,2020-02,02/25/2020 01:45,Y, , ,1, , 31421,1,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,3705,KEOKUK ST,16, ,IN THE REAR,3705,KEOKUK,892384.3,1002632
20-009218,2020-02,02/25/2020 02:00,Y, , ,1, ,241100,6,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3930,N KINGSHIGHWAY BLVD,69, ,@HOTEL- CAROUSEL, , ,891566.9,1035732
20-009221,2020-02,02/25/2020 02:28,Y, , ,1, ,182400,1,DRUGS-POSSESSION/MARIJUANA,1,BELLERIVE AVE,1, ,@PARK - BELLERIVE, , ,0,0
20-009627,2020-02,02/25/2020 03:09,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,1212,N 13TH ST,61, , ,1212,13TH,907279.1,1021157
20-009222,2020-02,02/25/2020 04:20,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,BROADWAY / IS 64 WB,35, , , , ,0,0
20-009509,2020-02,02/25/2020 05:00,Y, , ,1, , 51212,1,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,3746,CHIPPEWA ST,16, , , , ,892043.8,1003232
20-009226,2020-02,02/25/2020 05:02,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4250,CLARENCE AVE,68, , ,4250,CLARENCE,897232.8,1035033
20-009229,2020-02,02/25/2020 05:30,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2,UNION 70 CENTER DR,70,FIRST STUDENT BUS CENTER, ,2,UNION 70 CENTER,888553.4,1038316
20-009227,2020-02,02/25/2020 05:36,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3226,N NEWSTEAD AVE,56, , ,3226,NEWSTEAD,895056.4,1031967
20-009234,2020-02,02/25/2020 06:20,Y, , ,1, , 64711,1,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,930,HOLLY HILLS AVE,80, , ,930,HOLLY HILLS,889831.3,993186.7
20-009238,2020-02,02/25/2020 06:55,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S GRAND BLVD / I 44 EASTBOUND,26, , , , ,894721.8,1013493
20-009325,2020-02,02/25/2020 07:00,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,4843,WABADA AVE,55, , ,4843,WABADA,890423.9,1031527
20-009264,2020-02,02/25/2020 07:30,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",879,ELIAS AVE,74, , ,879,ELIAS,896754.9,1051699
20-009362,2020-02,02/25/2020 07:55,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,0,S EUCLID AVE / MCKINLEY AVE,38, , , , ,887798.6,1019870
20-009282,2020-02,02/25/2020 08:00,Y, , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,3225,DELMAR BLVD,77, , ,3225,DELMAR,898855.2,1021756
20-009244,2020-02,02/25/2020 08:00,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",6464,CHIPPEWA ST,8, , ,6464,CHIPPEWA,877186.5,1004676
20-009382,2020-02,02/25/2020 08:00,Y, , ,1, , 51122,3,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,2218,INDIANA AVE,23, , ,2218,INDIANA,900040.5,1010755
20-009252,2020-02,02/25/2020 08:08,Y, , ,1, , 43016,5,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,4109,ENRIGHT AVE,58, , ,4109,ENRIGHT,893880.6,1024494
20-009256,2020-02,02/25/2020 08:15,Y, , ,1, ,182400,5,DRUGS-POSSESSION/MARIJUANA,0,DELMAR BLVD / N NEWSTEAD AVE,38, , , , ,891450.6,1025246
20-009258,2020-02,02/25/2020 08:25,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,3545,LINDELL BLVD,77, ,@SLU - WOOL CENTER,3545,LINDELL,896904.9,1020990
20-009368,2020-02,02/25/2020 08:30,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3934,MERAMEC ST,16, , ,3934,MERAMEC,890871.4,1001885
